date,state,pop,cases,deaths
14/02/2020,Austria,8847037,0,0
13/02/2020,Austria,8847037,0,0
12/2/2020,Austria,8847037,0,0
11/2/2020,Austria,8847037,0,0
10/2/2020,Austria,8847037,0,0
9/2/2020,Austria,8847037,0,0
8/2/2020,Austria,8847037,0,0
7/2/2020,Austria,8847037,0,0
6/2/2020,Austria,8847037,0,0
5/2/2020,Austria,8847037,0,0
4/2/2020,Austria,8847037,0,0
3/2/2020,Austria,8847037,0,0
2/2/2020,Austria,8847037,0,0
1/2/2020,Austria,8847037,0,0
31/01/2020,Austria,8847037,0,0
30/01/2020,Austria,8847037,0,0
29/01/2020,Austria,8847037,0,0
28/01/2020,Austria,8847037,0,0
27/01/2020,Austria,8847037,0,0
26/01/2020,Austria,8847037,0,0
25/01/2020,Austria,8847037,0,0
24/01/2020,Austria,8847037,0,0
23/01/2020,Austria,8847037,0,0
22/01/2020,Austria,8847037,0,0
21/01/2020,Austria,8847037,0,0
20/01/2020,Austria,8847037,0,0
19/01/2020,Austria,8847037,0,0
18/01/2020,Austria,8847037,0,0
17/01/2020,Austria,8847037,0,0
16/01/2020,Austria,8847037,0,0
15/01/2020,Austria,8847037,0,0
14/01/2020,Austria,8847037,0,0
13/01/2020,Austria,8847037,0,0
12/1/2020,Austria,8847037,0,0
11/1/2020,Austria,8847037,0,0
10/1/2020,Austria,8847037,0,0
9/1/2020,Austria,8847037,0,0
8/1/2020,Austria,8847037,0,0
7/1/2020,Austria,8847037,0,0
6/1/2020,Austria,8847037,0,0
5/1/2020,Austria,8847037,0,0
4/1/2020,Austria,8847037,0,0
3/1/2020,Austria,8847037,0,0
2/1/2020,Austria,8847037,0,0
1/1/2020,Austria,8847037,0,0
31/12/2019,Austria,8847037,0,0
17/04/2020,Azerbaijan,9942334,30,2
16/04/2020,Azerbaijan,9942334,56,0
15/04/2020,Azerbaijan,9942334,49,1
14/04/2020,Azerbaijan,9942334,50,1
13/04/2020,Azerbaijan,9942334,40,0
12/4/2020,Azerbaijan,9942334,67,1
11/4/2020,Azerbaijan,9942334,65,1
10/4/2020,Azerbaijan,9942334,104,1
9/4/2020,Azerbaijan,9942334,105,0
8/4/2020,Azerbaijan,9942334,76,1
7/4/2020,Azerbaijan,9942334,57,0
6/4/2020,Azerbaijan,9942334,63,2
5/4/2020,Azerbaijan,9942334,78,0
4/4/2020,Azerbaijan,9942334,43,0
3/4/2020,Azerbaijan,9942334,41,0
2/4/2020,Azerbaijan,9942334,61,0
1/4/2020,Azerbaijan,9942334,25,1
31/03/2020,Azerbaijan,9942334,64,0
30/03/2020,Azerbaijan,9942334,27,0
29/03/2020,Azerbaijan,9942334,17,1
28/03/2020,Azerbaijan,9942334,43,0
27/03/2020,Azerbaijan,9942334,29,1
26/03/2020,Azerbaijan,9942334,6,1
25/03/2020,Azerbaijan,9942334,15,0
24/03/2020,Azerbaijan,9942334,7,0
23/03/2020,Azerbaijan,9942334,12,0
22/03/2020,Azerbaijan,9942334,9,0
21/03/2020,Azerbaijan,9942334,0,1
20/03/2020,Azerbaijan,9942334,10,0
19/03/2020,Azerbaijan,9942334,6,0
18/03/2020,Azerbaijan,9942334,9,0
17/03/2020,Azerbaijan,9942334,0,0
16/03/2020,Azerbaijan,9942334,0,0
15/03/2020,Azerbaijan,9942334,6,0
13/03/2020,Azerbaijan,9942334,0,0
12/3/2020,Azerbaijan,9942334,2,0
11/3/2020,Azerbaijan,9942334,2,0
7/3/2020,Azerbaijan,9942334,3,0
6/3/2020,Azerbaijan,9942334,3,0
2/3/2020,Azerbaijan,9942334,2,0
1/3/2020,Azerbaijan,9942334,0,0
29/02/2020,Azerbaijan,9942334,1,0
28/02/2020,Azerbaijan,9942334,0,0
27/02/2020,Azerbaijan,9942334,0,0
26/02/2020,Azerbaijan,9942334,0,0
25/02/2020,Azerbaijan,9942334,0,0
24/02/2020,Azerbaijan,9942334,0,0
23/02/2020,Azerbaijan,9942334,0,0
22/02/2020,Azerbaijan,9942334,0,0
21/02/2020,Azerbaijan,9942334,0,0
20/02/2020,Azerbaijan,9942334,0,0
19/02/2020,Azerbaijan,9942334,0,0
18/02/2020,Azerbaijan,9942334,0,0
17/02/2020,Azerbaijan,9942334,0,0
16/02/2020,Azerbaijan,9942334,0,0
15/02/2020,Azerbaijan,9942334,0,0
14/02/2020,Azerbaijan,9942334,0,0
13/02/2020,Azerbaijan,9942334,0,0
12/2/2020,Azerbaijan,9942334,0,0
11/2/2020,Azerbaijan,9942334,0,0
10/2/2020,Azerbaijan,9942334,0,0
9/2/2020,Azerbaijan,9942334,0,0
8/2/2020,Azerbaijan,9942334,0,0
7/2/2020,Azerbaijan,9942334,0,0
6/2/2020,Azerbaijan,9942334,0,0
5/2/2020,Azerbaijan,9942334,0,0
4/2/2020,Azerbaijan,9942334,0,0
3/2/2020,Azerbaijan,9942334,0,0
2/2/2020,Azerbaijan,9942334,0,0
1/2/2020,Azerbaijan,9942334,0,0
31/01/2020,Azerbaijan,9942334,0,0
30/01/2020,Azerbaijan,9942334,0,0
29/01/2020,Azerbaijan,9942334,0,0
28/01/2020,Azerbaijan,9942334,0,0
27/01/2020,Azerbaijan,9942334,0,0
26/01/2020,Azerbaijan,9942334,0,0
25/01/2020,Azerbaijan,9942334,0,0
24/01/2020,Azerbaijan,9942334,0,0
23/01/2020,Azerbaijan,9942334,0,0
22/01/2020,Azerbaijan,9942334,0,0
21/01/2020,Azerbaijan,9942334,0,0
20/01/2020,Azerbaijan,9942334,0,0
19/01/2020,Azerbaijan,9942334,0,0
18/01/2020,Azerbaijan,9942334,0,0
17/01/2020,Azerbaijan,9942334,0,0
16/01/2020,Azerbaijan,9942334,0,0
15/01/2020,Azerbaijan,9942334,0,0
14/01/2020,Azerbaijan,9942334,0,0
13/01/2020,Azerbaijan,9942334,0,0
12/1/2020,Azerbaijan,9942334,0,0
11/1/2020,Azerbaijan,9942334,0,0
10/1/2020,Azerbaijan,9942334,0,0
9/1/2020,Azerbaijan,9942334,0,0
8/1/2020,Azerbaijan,9942334,0,0
7/1/2020,Azerbaijan,9942334,0,0
6/1/2020,Azerbaijan,9942334,0,0
5/1/2020,Azerbaijan,9942334,0,0
4/1/2020,Azerbaijan,9942334,0,0
3/1/2020,Azerbaijan,9942334,0,0
2/1/2020,Azerbaijan,9942334,0,0
1/1/2020,Azerbaijan,9942334,0,0
31/12/2019,Azerbaijan,9942334,0,0
17/04/2020,Bahamas,385640,1,1
16/04/2020,Bahamas,385640,4,0
15/04/2020,Bahamas,385640,0,0
14/04/2020,Bahamas,385640,2,0
13/04/2020,Bahamas,385640,1,0
12/4/2020,Bahamas,385640,4,0
11/4/2020,Bahamas,385640,1,0
10/4/2020,Bahamas,385640,1,1
9/4/2020,Bahamas,385640,4,1
8/4/2020,Bahamas,385640,3,1
7/4/2020,Bahamas,385640,4,0
6/4/2020,Bahamas,385640,1,1
5/4/2020,Bahamas,385640,4,1
4/4/2020,Bahamas,385640,0,2
3/4/2020,Bahamas,385640,3,0
2/4/2020,Bahamas,385640,6,1
1/4/2020,Bahamas,385640,1,0
31/03/2020,Bahamas,385640,0,0
30/03/2020,Bahamas,385640,3,0
29/03/2020,Bahamas,385640,2,0
28/03/2020,Bahamas,385640,0,0
27/03/2020,Bahamas,385640,4,0
26/03/2020,Bahamas,385640,1,0
25/03/2020,Bahamas,385640,0,0
24/03/2020,Bahamas,385640,0,0
23/03/2020,Bahamas,385640,0,0
22/03/2020,Bahamas,385640,0,0
21/03/2020,Bahamas,385640,1,0
20/03/2020,Bahamas,385640,2,0
17/03/2020,Bahamas,385640,0,0
16/03/2020,Bahamas,385640,1,0
17/04/2020,Bahrain,1569439,27,0
16/04/2020,Bahrain,1569439,145,0
15/04/2020,Bahrain,1569439,167,0
14/04/2020,Bahrain,1569439,225,1
13/04/2020,Bahrain,1569439,96,0
12/4/2020,Bahrain,1569439,42,0
11/4/2020,Bahrain,1569439,111,1
10/4/2020,Bahrain,1569439,64,0
9/4/2020,Bahrain,1569439,12,0
8/4/2020,Bahrain,1569439,55,1
7/4/2020,Bahrain,1569439,56,0
6/4/2020,Bahrain,1569439,12,0
5/4/2020,Bahrain,1569439,45,0
4/4/2020,Bahrain,1569439,0,0
3/4/2020,Bahrain,1569439,74,0
2/4/2020,Bahrain,1569439,2,0
1/4/2020,Bahrain,1569439,52,0
31/03/2020,Bahrain,1569439,15,0
30/03/2020,Bahrain,1569439,27,0
29/03/2020,Bahrain,1569439,7,0
28/03/2020,Bahrain,1569439,8,0
27/03/2020,Bahrain,1569439,39,1
26/03/2020,Bahrain,1569439,29,0
25/03/2020,Bahrain,1569439,51,1
24/03/2020,Bahrain,1569439,5,0
23/03/2020,Bahrain,1569439,28,1
22/03/2020,Bahrain,1569439,21,0
21/03/2020,Bahrain,1569439,16,0
20/03/2020,Bahrain,1569439,13,0
19/03/2020,Bahrain,1569439,19,0
18/03/2020,Bahrain,1569439,16,0
17/03/2020,Bahrain,1569439,7,1
16/03/2020,Bahrain,1569439,3,0
15/03/2020,Bahrain,1569439,1,0
14/03/2020,Bahrain,1569439,48,0
13/03/2020,Bahrain,1569439,0,0
12/3/2020,Bahrain,1569439,52,0
11/3/2020,Bahrain,1569439,1,0
10/3/2020,Bahrain,1569439,30,0
9/3/2020,Bahrain,1569439,16,0
8/3/2020,Bahrain,1569439,7,0
7/3/2020,Bahrain,1569439,4,0
6/3/2020,Bahrain,1569439,0,0
5/3/2020,Bahrain,1569439,3,0
4/3/2020,Bahrain,1569439,2,0
2/3/2020,Bahrain,1569439,6,0
1/3/2020,Bahrain,1569439,3,0
29/02/2020,Bahrain,1569439,5,0
28/02/2020,Bahrain,1569439,0,0
27/02/2020,Bahrain,1569439,10,0
26/02/2020,Bahrain,1569439,21,0
25/02/2020,Bahrain,1569439,1,0
24/02/2020,Bahrain,1569439,1,0
23/02/2020,Bahrain,1569439,0,0
22/02/2020,Bahrain,1569439,0,0
21/02/2020,Bahrain,1569439,0,0
20/02/2020,Bahrain,1569439,0,0
19/02/2020,Bahrain,1569439,0,0
18/02/2020,Bahrain,1569439,0,0
17/02/2020,Bahrain,1569439,0,0
16/02/2020,Bahrain,1569439,0,0
15/02/2020,Bahrain,1569439,0,0
14/02/2020,Bahrain,1569439,0,0
13/02/2020,Bahrain,1569439,0,0
12/2/2020,Bahrain,1569439,0,0
11/2/2020,Bahrain,1569439,0,0
10/2/2020,Bahrain,1569439,0,0
9/2/2020,Bahrain,1569439,0,0
8/2/2020,Bahrain,1569439,0,0
7/2/2020,Bahrain,1569439,0,0
6/2/2020,Bahrain,1569439,0,0
5/2/2020,Bahrain,1569439,0,0
4/2/2020,Bahrain,1569439,0,0
3/2/2020,Bahrain,1569439,0,0
2/2/2020,Bahrain,1569439,0,0
1/2/2020,Bahrain,1569439,0,0
31/01/2020,Bahrain,1569439,0,0
30/01/2020,Bahrain,1569439,0,0
29/01/2020,Bahrain,1569439,0,0
28/01/2020,Bahrain,1569439,0,0
27/01/2020,Bahrain,1569439,0,0
26/01/2020,Bahrain,1569439,0,0
25/01/2020,Bahrain,1569439,0,0
24/01/2020,Bahrain,1569439,0,0
23/01/2020,Bahrain,1569439,0,0
22/01/2020,Bahrain,1569439,0,0
21/01/2020,Bahrain,1569439,0,0
20/01/2020,Bahrain,1569439,0,0
19/01/2020,Bahrain,1569439,0,0
18/01/2020,Bahrain,1569439,0,0
17/01/2020,Bahrain,1569439,0,0
16/01/2020,Bahrain,1569439,0,0
15/01/2020,Bahrain,1569439,0,0
14/01/2020,Bahrain,1569439,0,0
13/01/2020,Bahrain,1569439,0,0
12/1/2020,Bahrain,1569439,0,0
11/1/2020,Bahrain,1569439,0,0
10/1/2020,Bahrain,1569439,0,0
9/1/2020,Bahrain,1569439,0,0
8/1/2020,Bahrain,1569439,0,0
7/1/2020,Bahrain,1569439,0,0
6/1/2020,Bahrain,1569439,0,0
5/1/2020,Bahrain,1569439,0,0
4/1/2020,Bahrain,1569439,0,0
3/1/2020,Bahrain,1569439,0,0
2/1/2020,Bahrain,1569439,0,0
1/1/2020,Bahrain,1569439,0,0
31/12/2019,Bahrain,1569439,0,0
17/04/2020,Bangladesh,161356039,341,10
16/04/2020,Bangladesh,161356039,219,4
15/04/2020,Bangladesh,161356039,209,7
14/04/2020,Bangladesh,161356039,182,5
13/04/2020,Bangladesh,161356039,139,4
12/4/2020,Bangladesh,161356039,58,3
11/4/2020,Bangladesh,161356039,94,6
10/4/2020,Bangladesh,161356039,112,1
9/4/2020,Bangladesh,161356039,54,3
8/4/2020,Bangladesh,161356039,41,5
7/4/2020,Bangladesh,161356039,35,3
6/4/2020,Bangladesh,161356039,18,1
5/4/2020,Bangladesh,161356039,9,2
4/4/2020,Bangladesh,161356039,5,0
3/4/2020,Bangladesh,161356039,2,0
2/4/2020,Bangladesh,161356039,3,1
1/4/2020,Bangladesh,161356039,2,0
31/03/2020,Bangladesh,161356039,0,0
30/03/2020,Bangladesh,161356039,1,0
29/03/2020,Bangladesh,161356039,0,0
28/03/2020,Bangladesh,161356039,0,0
27/03/2020,Bangladesh,161356039,9,0
26/03/2020,Bangladesh,161356039,0,1
25/03/2020,Bangladesh,161356039,6,1
24/03/2020,Bangladesh,161356039,6,0
23/03/2020,Bangladesh,161356039,3,1
22/03/2020,Bangladesh,161356039,7,2
21/03/2020,Bangladesh,161356039,7,0
20/03/2020,Bangladesh,161356039,0,0
19/03/2020,Bangladesh,161356039,2,0
18/03/2020,Bangladesh,161356039,3,0
17/03/2020,Bangladesh,161356039,2,0
15/03/2020,Bangladesh,161356039,0,0
9/3/2020,Bangladesh,161356039,3,0
17/04/2020,Barbados,286641,0,0
16/04/2020,Barbados,286641,2,0
15/04/2020,Barbados,286641,1,1
14/04/2020,Barbados,286641,1,0
13/04/2020,Barbados,286641,3,0
12/4/2020,Barbados,286641,1,0
11/4/2020,Barbados,286641,1,1
10/4/2020,Barbados,286641,3,0
9/4/2020,Barbados,286641,0,0
8/4/2020,Barbados,286641,3,1
7/4/2020,Barbados,286641,4,1
6/4/2020,Barbados,286641,5,1
5/4/2020,Barbados,286641,6,0
4/4/2020,Barbados,286641,0,0
3/4/2020,Barbados,286641,0,0
2/4/2020,Barbados,286641,11,0
1/4/2020,Barbados,286641,0,0
31/03/2020,Barbados,286641,1,0
30/03/2020,Barbados,286641,7,0
29/03/2020,Barbados,286641,2,0
28/03/2020,Barbados,286641,0,0
27/03/2020,Barbados,286641,6,0
26/03/2020,Barbados,286641,0,0
25/03/2020,Barbados,286641,1,0
24/03/2020,Barbados,286641,0,0
23/03/2020,Barbados,286641,3,0
22/03/2020,Barbados,286641,8,0
21/03/2020,Barbados,286641,4,0
20/03/2020,Barbados,286641,1,0
19/03/2020,Barbados,286641,0,0
18/03/2020,Barbados,286641,1,0
17/04/2020,Belarus,9485386,476,4
16/04/2020,Belarus,9485386,447,3
15/04/2020,Belarus,9485386,362,4
14/04/2020,Belarus,9485386,341,3
13/04/2020,Belarus,9485386,352,3
12/4/2020,Belarus,9485386,245,4
11/4/2020,Belarus,9485386,495,3
10/4/2020,Belarus,9485386,420,3
9/4/2020,Belarus,9485386,205,0
8/4/2020,Belarus,9485386,161,0
7/4/2020,Belarus,9485386,136,5
6/4/2020,Belarus,9485386,170,3
5/4/2020,Belarus,9485386,43,1
4/4/2020,Belarus,9485386,97,0
3/4/2020,Belarus,9485386,102,4
2/4/2020,Belarus,9485386,0,0
1/4/2020,Belarus,9485386,47,0
31/03/2020,Belarus,9485386,11,0
30/03/2020,Belarus,9485386,0,0
29/03/2020,Belarus,9485386,0,0
28/03/2020,Belarus,9485386,8,0
27/03/2020,Belarus,9485386,0,0
26/03/2020,Belarus,9485386,5,0
25/03/2020,Belarus,9485386,0,0
24/03/2020,Belarus,9485386,5,0
23/03/2020,Belarus,9485386,0,0
22/03/2020,Belarus,9485386,19,0
21/03/2020,Belarus,9485386,0,0
20/03/2020,Belarus,9485386,11,0
19/03/2020,Belarus,9485386,10,0
18/03/2020,Belarus,9485386,0,0
17/03/2020,Belarus,9485386,9,0
16/03/2020,Belarus,9485386,6,0
13/03/2020,Belarus,9485386,9,0
12/3/2020,Belarus,9485386,3,0
11/3/2020,Belarus,9485386,3,0
5/3/2020,Belarus,9485386,2,0
4/3/2020,Belarus,9485386,3,0
2/3/2020,Belarus,9485386,0,0
1/3/2020,Belarus,9485386,0,0
29/02/2020,Belarus,9485386,0,0
28/02/2020,Belarus,9485386,1,0
27/02/2020,Belarus,9485386,0,0
26/02/2020,Belarus,9485386,0,0
25/02/2020,Belarus,9485386,0,0
24/02/2020,Belarus,9485386,0,0
23/02/2020,Belarus,9485386,0,0
22/02/2020,Belarus,9485386,0,0
21/02/2020,Belarus,9485386,0,0
20/02/2020,Belarus,9485386,0,0
19/02/2020,Belarus,9485386,0,0
18/02/2020,Belarus,9485386,0,0
17/02/2020,Belarus,9485386,0,0
16/02/2020,Belarus,9485386,0,0
15/02/2020,Belarus,9485386,0,0
14/02/2020,Belarus,9485386,0,0
13/02/2020,Belarus,9485386,0,0
12/2/2020,Belarus,9485386,0,0
11/2/2020,Belarus,9485386,0,0
10/2/2020,Belarus,9485386,0,0
9/2/2020,Belarus,9485386,0,0
8/2/2020,Belarus,9485386,0,0
7/2/2020,Belarus,9485386,0,0
6/2/2020,Belarus,9485386,0,0
5/2/2020,Belarus,9485386,0,0
4/2/2020,Belarus,9485386,0,0
3/2/2020,Belarus,9485386,0,0
2/2/2020,Belarus,9485386,0,0
1/2/2020,Belarus,9485386,0,0
31/01/2020,Belarus,9485386,0,0
30/01/2020,Belarus,9485386,0,0
29/01/2020,Belarus,9485386,0,0
28/01/2020,Belarus,9485386,0,0
27/01/2020,Belarus,9485386,0,0
26/01/2020,Belarus,9485386,0,0
25/01/2020,Belarus,9485386,0,0
24/01/2020,Belarus,9485386,0,0
23/01/2020,Belarus,9485386,0,0
22/01/2020,Belarus,9485386,0,0
21/01/2020,Belarus,9485386,0,0
20/01/2020,Belarus,9485386,0,0
19/01/2020,Belarus,9485386,0,0
18/01/2020,Belarus,9485386,0,0
17/01/2020,Belarus,9485386,0,0
16/01/2020,Belarus,9485386,0,0
15/01/2020,Belarus,9485386,0,0
14/01/2020,Belarus,9485386,0,0
13/01/2020,Belarus,9485386,0,0
12/1/2020,Belarus,9485386,0,0
11/1/2020,Belarus,9485386,0,0
10/1/2020,Belarus,9485386,0,0
9/1/2020,Belarus,9485386,0,0
8/1/2020,Belarus,9485386,0,0
7/1/2020,Belarus,9485386,0,0
6/1/2020,Belarus,9485386,0,0
5/1/2020,Belarus,9485386,0,0
4/1/2020,Belarus,9485386,0,0
3/1/2020,Belarus,9485386,0,0
2/1/2020,Belarus,9485386,0,0
1/1/2020,Belarus,9485386,0,0
31/12/2019,Belarus,9485386,0,0
17/04/2020,Belgium,11422068,1236,417
16/04/2020,Belgium,11422068,2454,283
15/04/2020,Belgium,11422068,530,254
14/04/2020,Belgium,11422068,942,303
13/04/2020,Belgium,11422068,1629,254
12/4/2020,Belgium,11422068,1351,327
11/4/2020,Belgium,11422068,1684,496
10/4/2020,Belgium,11422068,1580,283
9/4/2020,Belgium,11422068,1209,205
8/4/2020,Belgium,11422068,1380,403
7/4/2020,Belgium,11422068,1123,185
6/4/2020,Belgium,11422068,1260,164
5/4/2020,Belgium,11422068,1661,140
4/4/2020,Belgium,11422068,1422,132
3/4/2020,Belgium,11422068,1384,183
2/4/2020,Belgium,11422068,1189,123
1/4/2020,Belgium,11422068,876,192
31/03/2020,Belgium,11422068,1063,82
30/03/2020,Belgium,11422068,1702,78
29/03/2020,Belgium,11422068,1850,64
28/03/2020,Belgium,11422068,1049,69
27/03/2020,Belgium,11422068,1298,42
26/03/2020,Belgium,11422068,668,56
25/03/2020,Belgium,11422068,526,34
24/03/2020,Belgium,11422068,342,13
23/03/2020,Belgium,11422068,586,8
22/03/2020,Belgium,11422068,558,30
21/03/2020,Belgium,11422068,462,16
20/03/2020,Belgium,11422068,309,7
19/03/2020,Belgium,11422068,243,9
18/03/2020,Belgium,11422068,158,0
17/03/2020,Belgium,11422068,199,1
16/03/2020,Belgium,11422068,197,0
15/03/2020,Belgium,11422068,130,1
14/03/2020,Belgium,11422068,160,0
13/03/2020,Belgium,11422068,85,0
12/3/2020,Belgium,11422068,47,3
11/3/2020,Belgium,11422068,28,0
10/3/2020,Belgium,11422068,39,0
9/3/2020,Belgium,11422068,31,0
8/3/2020,Belgium,11422068,60,0
7/3/2020,Belgium,11422068,59,0
6/3/2020,Belgium,11422068,27,0
5/3/2020,Belgium,11422068,10,0
4/3/2020,Belgium,11422068,5,0
3/3/2020,Belgium,11422068,6,0
2/3/2020,Belgium,11422068,1,0
1/3/2020,Belgium,11422068,0,0
29/02/2020,Belgium,11422068,0,0
28/02/2020,Belgium,11422068,0,0
27/02/2020,Belgium,11422068,0,0
26/02/2020,Belgium,11422068,0,0
25/02/2020,Belgium,11422068,0,0
24/02/2020,Belgium,11422068,0,0
23/02/2020,Belgium,11422068,0,0
22/02/2020,Belgium,11422068,0,0
21/02/2020,Belgium,11422068,0,0
20/02/2020,Belgium,11422068,0,0
19/02/2020,Belgium,11422068,0,0
18/02/2020,Belgium,11422068,0,0
17/02/2020,Belgium,11422068,0,0
16/02/2020,Belgium,11422068,0,0
15/02/2020,Belgium,11422068,0,0
14/02/2020,Belgium,11422068,0,0
13/02/2020,Belgium,11422068,0,0
12/2/2020,Belgium,11422068,0,0
11/2/2020,Belgium,11422068,0,0
10/2/2020,Belgium,11422068,0,0
9/2/2020,Belgium,11422068,0,0
8/2/2020,Belgium,11422068,0,0
7/2/2020,Belgium,11422068,0,0
6/2/2020,Belgium,11422068,0,0
5/2/2020,Belgium,11422068,0,0
4/2/2020,Belgium,11422068,1,0
3/2/2020,Belgium,11422068,0,0
2/2/2020,Belgium,11422068,0,0
1/2/2020,Belgium,11422068,0,0
31/01/2020,Belgium,11422068,0,0
30/01/2020,Belgium,11422068,0,0
29/01/2020,Belgium,11422068,0,0
28/01/2020,Belgium,11422068,0,0
27/01/2020,Belgium,11422068,0,0
26/01/2020,Belgium,11422068,0,0
25/01/2020,Belgium,11422068,0,0
24/01/2020,Belgium,11422068,0,0
23/01/2020,Belgium,11422068,0,0
22/01/2020,Belgium,11422068,0,0
21/01/2020,Belgium,11422068,0,0
20/01/2020,Belgium,11422068,0,0
19/01/2020,Belgium,11422068,0,0
18/01/2020,Belgium,11422068,0,0
17/01/2020,Belgium,11422068,0,0
16/01/2020,Belgium,11422068,0,0
15/01/2020,Belgium,11422068,0,0
14/01/2020,Belgium,11422068,0,0
13/01/2020,Belgium,11422068,0,0
12/1/2020,Belgium,11422068,0,0
11/1/2020,Belgium,11422068,0,0
10/1/2020,Belgium,11422068,0,0
9/1/2020,Belgium,11422068,0,0
8/1/2020,Belgium,11422068,0,0
7/1/2020,Belgium,11422068,0,0
6/1/2020,Belgium,11422068,0,0
5/1/2020,Belgium,11422068,0,0
4/1/2020,Belgium,11422068,0,0
3/1/2020,Belgium,11422068,0,0
2/1/2020,Belgium,11422068,0,0
1/1/2020,Belgium,11422068,0,0
31/12/2019,Belgium,11422068,0,0
17/04/2020,Belize,383071,0,0
16/04/2020,Belize,383071,0,0
15/04/2020,Belize,383071,0,0
14/04/2020,Belize,383071,4,0
13/04/2020,Belize,383071,1,0
12/4/2020,Belize,383071,3,0
11/4/2020,Belize,383071,1,1
10/4/2020,Belize,383071,1,0
9/4/2020,Belize,383071,1,0
8/4/2020,Belize,383071,0,0
7/4/2020,Belize,383071,2,0
6/4/2020,Belize,383071,1,1
5/4/2020,Belize,383071,0,0
4/4/2020,Belize,383071,1,0
3/4/2020,Belize,383071,0,0
2/4/2020,Belize,383071,0,0
1/4/2020,Belize,383071,0,0
31/03/2020,Belize,383071,1,0
30/03/2020,Belize,383071,0,0
29/03/2020,Belize,383071,0,0
28/03/2020,Belize,383071,0,0
27/03/2020,Belize,383071,0,0
26/03/2020,Belize,383071,1,0
25/03/2020,Belize,383071,0,0
24/03/2020,Belize,383071,1,0
17/04/2020,Benin,11485048,2,0
16/04/2020,Benin,11485048,0,0
15/04/2020,Benin,11485048,0,0
14/04/2020,Benin,11485048,0,0
13/04/2020,Benin,11485048,0,0
12/4/2020,Benin,11485048,0,0
11/4/2020,Benin,11485048,5,0
10/4/2020,Benin,11485048,4,0
9/4/2020,Benin,11485048,0,0
8/4/2020,Benin,11485048,0,0
7/4/2020,Benin,11485048,4,1
6/4/2020,Benin,11485048,6,0
5/4/2020,Benin,11485048,0,0
4/4/2020,Benin,11485048,3,0
3/4/2020,Benin,11485048,0,0
2/4/2020,Benin,11485048,5,0
1/4/2020,Benin,11485048,2,0
31/03/2020,Benin,11485048,0,0
30/03/2020,Benin,11485048,0,0
29/03/2020,Benin,11485048,0,0
28/03/2020,Benin,11485048,0,0
27/03/2020,Benin,11485048,1,0
26/03/2020,Benin,11485048,0,0
25/03/2020,Benin,11485048,0,0
24/03/2020,Benin,11485048,3,0
23/03/2020,Benin,11485048,0,0
22/03/2020,Benin,11485048,0,0
21/03/2020,Benin,11485048,0,0
20/03/2020,Benin,11485048,1,0
19/03/2020,Benin,11485048,0,0
18/03/2020,Benin,11485048,0,0
17/03/2020,Benin,11485048,1,0
17/04/2020,Bermuda,63968,2,0
16/04/2020,Bermuda,63968,24,0
15/04/2020,Bermuda,63968,0,1
14/04/2020,Bermuda,63968,0,0
13/04/2020,Bermuda,63968,7,0
12/4/2020,Bermuda,63968,2,0
11/4/2020,Bermuda,63968,0,0
10/4/2020,Bermuda,63968,9,1
9/4/2020,Bermuda,63968,0,1
8/4/2020,Bermuda,63968,0,0
7/4/2020,Bermuda,63968,2,2
6/4/2020,Bermuda,63968,0,0
5/4/2020,Bermuda,63968,2,0
4/4/2020,Bermuda,63968,0,0
3/4/2020,Bermuda,63968,3,0
2/4/2020,Bermuda,63968,0,0
1/4/2020,Bermuda,63968,5,0
31/03/2020,Bermuda,63968,5,0
30/03/2020,Bermuda,63968,0,0
29/03/2020,Bermuda,63968,5,0
28/03/2020,Bermuda,63968,2,0
27/03/2020,Bermuda,63968,9,0
26/03/2020,Bermuda,63968,0,0
25/03/2020,Bermuda,63968,0,0
24/03/2020,Bermuda,63968,0,0
23/03/2020,Bermuda,63968,4,0
22/03/2020,Bermuda,63968,0,0
21/03/2020,Bermuda,63968,0,0
20/03/2020,Bermuda,63968,2,0
17/04/2020,Bhutan,754394,0,0
16/04/2020,Bhutan,754394,0,0
15/04/2020,Bhutan,754394,0,0
14/04/2020,Bhutan,754394,0,0
13/04/2020,Bhutan,754394,0,0
12/4/2020,Bhutan,754394,0,0
11/4/2020,Bhutan,754394,0,0
10/4/2020,Bhutan,754394,0,0
9/4/2020,Bhutan,754394,0,0
8/4/2020,Bhutan,754394,0,0
7/4/2020,Bhutan,754394,0,0
6/4/2020,Bhutan,754394,0,0
5/4/2020,Bhutan,754394,0,0
4/4/2020,Bhutan,754394,0,0
3/4/2020,Bhutan,754394,0,0
2/4/2020,Bhutan,754394,1,0
1/4/2020,Bhutan,754394,0,0
31/03/2020,Bhutan,754394,0,0
30/03/2020,Bhutan,754394,0,0
29/03/2020,Bhutan,754394,1,0
28/03/2020,Bhutan,754394,0,0
27/03/2020,Bhutan,754394,0,0
26/03/2020,Bhutan,754394,1,0
25/03/2020,Bhutan,754394,0,0
24/03/2020,Bhutan,754394,0,0
23/03/2020,Bhutan,754394,0,0
22/03/2020,Bhutan,754394,0,0
21/03/2020,Bhutan,754394,1,0
20/03/2020,Bhutan,754394,0,0
19/03/2020,Bhutan,754394,0,0
18/03/2020,Bhutan,754394,0,0
17/03/2020,Bhutan,754394,0,0
15/03/2020,Bhutan,754394,0,0
13/03/2020,Bhutan,754394,0,0
